pet_id,shelter_name,shelter_state,amount,method,new_donor,donor_source
507511,Pflugerville Pets Alive!,3,20,5,1,12
452405,"Ewenity Farm Border Collie Haven, Inc.",3,20,5,1,12
511108,Forever Friends Humane Society,3,20,5,1,12
513171,Almost Home NM,1,20,5,1,12
511108,Forever Friends Humane Society,3,20,5,0,12
511109,Forever Friends Humane Society,3,20,5,1,12
513171,Almost Home NM,1,20,5,1,12
452405,"Ewenity Farm Border Collie Haven, Inc.",3,20,5,1,12
511109,Forever Friends Humane Society,3,20,2,1,12
511110,Southern California Bulldog Rescue,1,20,5,0,12
511109,Forever Friends Humane Society,3,20,5,1,12
513167,HANDDS to the Rescue,2,20,6,1,12
452405,"Ewenity Farm Border Collie Haven, Inc.",3,20,3,1,12
452405,"Ewenity Farm Border Collie Haven, Inc.",3,20,5,1,12
414423,H.E.L.P. (A Home for Every Living Pet),1,20,5,0,12
511108,Forever Friends Humane Society,3,20,6,1,12
511110,Southern California Bulldog Rescue,1,20,3,1,12
511110,Southern California Bulldog Rescue,1,20,5,0,12
511110,Southern California Bulldog Rescue,1,20,5,0,12
511110,Southern California Bulldog Rescue,1,20,6,1,12
511110,Southern California Bulldog Rescue,1,20,6,1,12
484193,Dogs 2nd Chance,3,20,5,0,12
511110,Southern California Bulldog Rescue,1,20,5,1,12
497229,"Their Lives Matter, Inc.",3,20,5,1,12
511110,Southern California Bulldog Rescue,1,20,3,0,12
511110,Southern California Bulldog Rescue,1,20,5,1,12
511110,Southern California Bulldog Rescue,1,20,5,1,12
484193,Dogs 2nd Chance,3,20,5,1,12
489524,Bulldog Haven NW,1,20,6,1,12
392823,"Castaways Pet Rescue, Inc.",3,20,5,1,12
497228,"Their Lives Matter, Inc.",3,20,6,1,12
421270,Casa del Toro Pit Bull Rescue,2,20,3,0,12
234746,The REAL Bark,1,20,5,0,12
421270,Casa del Toro Pit Bull Rescue,2,20,5,0,12
421270,Casa del Toro Pit Bull Rescue,2,20,6,1,12
11074,"Animal Friends Furever,Inc.",4,20,5,0,12
421270,Casa del Toro Pit Bull Rescue,2,20,6,1,12
421270,Casa del Toro Pit Bull Rescue,2,20,6,0,12
421270,Casa del Toro Pit Bull Rescue,2,20,6,1,12
421270,Casa del Toro Pit Bull Rescue,2,20,5,0,12
421270,Casa del Toro Pit Bull Rescue,2,20,6,0,12
421270,Casa del Toro Pit Bull Rescue,2,20,5,1,12
421270,Casa del Toro Pit Bull Rescue,2,20,5,0,12
452405,"Ewenity Farm Border Collie Haven, Inc.",3,20,3,1,12
452405,"Ewenity Farm Border Collie Haven, Inc.",3,20,3,1,12
421270,Casa del Toro Pit Bull Rescue,2,20,6,0,12
489524,Bulldog Haven NW,1,20,5,1,12
489524,Bulldog Haven NW,1,20,5,1,12
467205,Love & Second Chances,1,20,5,1,12
467205,Love & Second Chances,1,20,6,1,12
467205,Love & Second Chances,1,20,5,1,12
467205,Love & Second Chances,1,20,5,0,12
452405,"Ewenity Farm Border Collie Haven, Inc.",3,20,5,1,12
467205,Love & Second Chances,1,20,5,0,12
467205,Love & Second Chances,1,20,6,1,12
467205,Love & Second Chances,1,20,5,1,12
462251,Calling All Cats Rescues,4,20,3,0,12
467205,Love & Second Chances,1,20,6,0,12
467205,Love & Second Chances,1,20,5,0,12
467205,Love & Second Chances,1,20,1,0,12
467205,Love & Second Chances,1,20,1,0,12
460007,"Mostly Muttz Rescue, Inc.",4,20,6,1,12
411675,Hope Animal Rescues,2,20,3,0,12
452405,"Ewenity Farm Border Collie Haven, Inc.",3,20,5,0,12
467205,Love & Second Chances,1,20,5,1,12
467205,Love & Second Chances,1,20,5,1,12
458108,"Georgia Animal Rescue & Defence, Inc- GARD",3,20,6,1,12
467205,Love & Second Chances,1,20,6,0,12
462251,Calling All Cats Rescues,4,20,5,1,12
452405,"Ewenity Farm Border Collie Haven, Inc.",3,20,5,0,12
462251,Calling All Cats Rescues,4,20,6,1,12
452405,"Ewenity Farm Border Collie Haven, Inc.",3,20,5,0,12
452405,"Ewenity Farm Border Collie Haven, Inc.",3,20,5,0,12
452405,"Ewenity Farm Border Collie Haven, Inc.",3,20,6,1,12
452405,"Ewenity Farm Border Collie Haven, Inc.",3,20,5,0,12
452405,"Ewenity Farm Border Collie Haven, Inc.",3,20,5,0,12
452405,"Ewenity Farm Border Collie Haven, Inc.",3,20,5,0,12
452405,"Ewenity Farm Border Collie Haven, Inc.",3,20,6,0,12
452405,"Ewenity Farm Border Collie Haven, Inc.",3,20,5,0,12
452405,"Ewenity Farm Border Collie Haven, Inc.",3,20,6,0,12
452405,"Ewenity Farm Border Collie Haven, Inc.",3,20,6,1,12
464446,Saving Our Companion Animals - Fort Bend County,3,20,3,1,12
452405,"Ewenity Farm Border Collie Haven, Inc.",3,20,6,1,12
464446,Saving Our Companion Animals - Fort Bend County,3,20,3,1,12
462251,Calling All Cats Rescues,4,20,6,1,12
464446,Saving Our Companion Animals - Fort Bend County,3,20,5,1,12
464446,Saving Our Companion Animals - Fort Bend County,3,20,5,1,12
464446,Saving Our Companion Animals - Fort Bend County,3,20,5,1,12
464446,Saving Our Companion Animals - Fort Bend County,3,20,5,1,12
464446,Saving Our Companion Animals - Fort Bend County,3,20,5,1,12
464446,Saving Our Companion Animals - Fort Bend County,3,20,5,1,12
462250,Furry Friends Freedom Foundation,3,20,6,1,12
462250,Furry Friends Freedom Foundation,3,20,5,1,12
452405,"Ewenity Farm Border Collie Haven, Inc.",3,20,5,1,12
452405,"Ewenity Farm Border Collie Haven, Inc.",3,20,6,1,12
452405,"Ewenity Farm Border Collie Haven, Inc.",3,20,6,1,12
452405,"Ewenity Farm Border Collie Haven, Inc.",3,20,5,1,12
445519,Southern California Bulldog Rescue,1,20,5,0,12
445519,Southern California Bulldog Rescue,1,20,5,1,12
445519,Southern California Bulldog Rescue,1,20,5,1,12
445519,Southern California Bulldog Rescue,1,20,6,1,12
445519,Southern California Bulldog Rescue,1,20,5,0,12
445519,Southern California Bulldog Rescue,1,20,6,0,12
445519,Southern California Bulldog Rescue,1,20,3,0,12
329946,"Mostly Muttz Rescue, Inc.",4,20,5,1,12
329946,"Mostly Muttz Rescue, Inc.",4,20,5,1,12
445519,Southern California Bulldog Rescue,1,20,3,0,12
445519,Southern California Bulldog Rescue,1,20,6,1,12
329946,"Mostly Muttz Rescue, Inc.",4,20,5,1,12
329946,"Mostly Muttz Rescue, Inc.",4,20,6,1,12
329946,"Mostly Muttz Rescue, Inc.",4,20,5,1,12
329946,"Mostly Muttz Rescue, Inc.",4,20,5,1,12
329946,"Mostly Muttz Rescue, Inc.",4,20,3,0,12
329946,"Mostly Muttz Rescue, Inc.",4,20,6,1,12
329946,"Mostly Muttz Rescue, Inc.",4,20,6,0,12
329946,"Mostly Muttz Rescue, Inc.",4,20,5,1,12
329946,"Mostly Muttz Rescue, Inc.",4,20,5,0,12
329946,"Mostly Muttz Rescue, Inc.",4,20,5,1,12
329946,"Mostly Muttz Rescue, Inc.",4,20,5,0,12
329946,"Mostly Muttz Rescue, Inc.",4,20,3,1,12
329946,"Mostly Muttz Rescue, Inc.",4,20,5,1,12
329946,"Mostly Muttz Rescue, Inc.",4,20,5,1,12
329946,"Mostly Muttz Rescue, Inc.",4,20,5,0,12
329946,"Mostly Muttz Rescue, Inc.",4,20,5,0,12
329946,"Mostly Muttz Rescue, Inc.",4,20,6,0,12
81035,"Rotts 'n Pups Rescue, Inc.",3,20,6,1,12
329946,"Mostly Muttz Rescue, Inc.",4,20,5,1,12
421270,Casa del Toro Pit Bull Rescue,2,20,6,1,12
256925,Bulldog Haven NW,1,20,5,0,12
330188,Rompin Paws Rescue,1,20,5,0,12
387870,Cheshire Abbey,3,20,5,0,12
329946,"Mostly Muttz Rescue, Inc.",4,20,5,1,12
349939,Humane Society of Forsyth County,3,20,6,1,12
349939,Humane Society of Forsyth County,3,20,5,1,12
349939,Humane Society of Forsyth County,3,20,6,1,12
349939,Humane Society of Forsyth County,3,20,5,1,12
408757,Murray County Humane Society,3,20,5,0,12
349939,Humane Society of Forsyth County,3,20,1,1,12
330188,Rompin Paws Rescue,1,20,6,0,12
349939,Humane Society of Forsyth County,3,20,6,0,12
349939,Humane Society of Forsyth County,3,20,5,0,12
349939,Humane Society of Forsyth County,3,20,3,0,12
349939,Humane Society of Forsyth County,3,20,6,0,12
349939,Humane Society of Forsyth County,3,20,6,0,12
181639,Cooper's Chance Animal Rescue,1,20,5,1,12
421270,Casa del Toro Pit Bull Rescue,2,20,5,1,12
405275,Defensa Animal de Rincon,5,20,6,0,12
405275,Defensa Animal de Rincon,5,20,5,1,12
405275,Defensa Animal de Rincon,5,20,5,1,12
405275,Defensa Animal de Rincon,5,20,1,1,12
405275,Defensa Animal de Rincon,5,20,5,0,12
387870,Cheshire Abbey,3,20,5,0,12
387870,Cheshire Abbey,3,20,5,0,12
405275,Defensa Animal de Rincon,5,20,5,1,12
405275,Defensa Animal de Rincon,5,20,5,1,12
322800,Indiana GSD & Siberian Husky Rescue,2,20,3,1,12
258822,"Mostly Muttz Rescue, Inc.",4,20,6,1,12
387870,Cheshire Abbey,3,20,6,0,12
387870,Cheshire Abbey,3,20,6,1,12
387870,Cheshire Abbey,3,20,5,0,12
387870,Cheshire Abbey,3,20,5,1,12
387870,Cheshire Abbey,3,20,5,0,12
387870,Cheshire Abbey,3,20,5,0,12
387870,Cheshire Abbey,3,20,6,1,12
387870,Cheshire Abbey,3,20,6,1,12
387870,Cheshire Abbey,3,20,5,1,12
387870,Cheshire Abbey,3,20,6,0,12
387870,Cheshire Abbey,3,20,5,1,12
387870,Cheshire Abbey,3,20,5,0,12
387870,Cheshire Abbey,3,20,5,1,12
387870,Cheshire Abbey,3,20,6,0,12
387870,Cheshire Abbey,3,20,5,1,12
387870,Cheshire Abbey,3,20,5,1,12
258826,"Mostly Muttz Rescue, Inc.",4,20,5,1,12
401648,Bulldog Haven NW,1,20,5,0,12
258826,"Mostly Muttz Rescue, Inc.",4,20,5,1,12
387870,Cheshire Abbey,3,20,5,1,12
330188,Rompin Paws Rescue,1,20,5,1,12
387870,Cheshire Abbey,3,20,5,1,12
330188,Rompin Paws Rescue,1,20,6,1,12
16635,D.R.E.A.M. Animal Rescue,1,20,5,1,12
330188,Rompin Paws Rescue,1,20,3,1,12
330189,"Dogue de Bordeaux Rescue, Inc",1,20,5,1,12
330188,Rompin Paws Rescue,1,20,5,1,12
330207,Feline Friends of Ruff Love Rescue,3,20,5,1,12
332532,Bulldog Haven NW,1,20,5,1,12
330188,Rompin Paws Rescue,1,20,5,1,12
359084,Gone to the Dogs Rescue Inc.,1,20,5,1,12
12911,"Preen Acres Cat Sanctuary, Inc.",3,20,1,1,12
330188,Rompin Paws Rescue,1,20,6,1,12
16635,D.R.E.A.M. Animal Rescue,1,20,6,1,12
16635,D.R.E.A.M. Animal Rescue,1,20,5,1,12
332532,Bulldog Haven NW,1,20,3,1,12
250762,BFF Pet Rescue,1,20,5,1,12
245025,"Dogue de Bordeaux Rescue, Inc",1,20,5,1,12
256925,Bulldog Haven NW,1,20,6,1,12
256925,Bulldog Haven NW,1,20,3,0,12
256925,Bulldog Haven NW,1,20,5,0,12
256925,Bulldog Haven NW,1,20,5,0,12
256925,Bulldog Haven NW,1,20,6,1,12
256925,Bulldog Haven NW,1,20,3,0,12
256925,Bulldog Haven NW,1,20,6,0,12
256925,Bulldog Haven NW,1,20,3,0,12
256925,Bulldog Haven NW,1,20,5,1,12
332532,Bulldog Haven NW,1,20,5,1,12
332532,Bulldog Haven NW,1,20,6,1,12
332532,Bulldog Haven NW,1,20,5,1,12
332532,Bulldog Haven NW,1,20,5,1,12
319720,Indiana GSD & Siberian Husky Rescue,2,20,5,1,12
330188,Rompin Paws Rescue,1,20,5,1,12
245007,A Way For a Stray Rescue,3,20,3,1,12
245007,A Way For a Stray Rescue,3,20,6,1,12
234743,St. Louis English Bulldog Rescue,2,20,5,1,12
81439,The Oasis Sanctuary,1,20,6,0,12
221756,Cat Haven Rescue Inc,3,20,6,0,12
234743,St. Louis English Bulldog Rescue,2,20,6,1,12
245024,"Dogue de Bordeaux Rescue, Inc",1,20,5,0,12
256925,Bulldog Haven NW,1,20,5,0,12
245024,"Dogue de Bordeaux Rescue, Inc",1,20,5,1,12
245024,"Dogue de Bordeaux Rescue, Inc",1,20,5,1,12
256925,Bulldog Haven NW,1,20,3,0,12
245027,Bulldog Haven NW,1,20,5,0,12
245025,"Dogue de Bordeaux Rescue, Inc",1,20,5,1,12
245024,"Dogue de Bordeaux Rescue, Inc",1,20,5,0,12
245024,"Dogue de Bordeaux Rescue, Inc",1,20,3,0,12
234743,St. Louis English Bulldog Rescue,2,20,1,1,12
245024,"Dogue de Bordeaux Rescue, Inc",1,20,6,0,12
245024,"Dogue de Bordeaux Rescue, Inc",1,20,6,0,12
234743,St. Louis English Bulldog Rescue,2,20,5,1,12
245027,Bulldog Haven NW,1,20,5,1,12
245024,"Dogue de Bordeaux Rescue, Inc",1,20,5,1,12
245027,Bulldog Haven NW,1,20,5,1,12
245027,Bulldog Haven NW,1,20,5,1,12
234743,St. Louis English Bulldog Rescue,2,20,5,0,12
234743,St. Louis English Bulldog Rescue,2,20,5,1,12
245027,Bulldog Haven NW,1,20,5,0,12
245027,Bulldog Haven NW,1,20,5,1,12
245027,Bulldog Haven NW,1,20,6,1,12
234743,St. Louis English Bulldog Rescue,2,20,5,1,12
245027,Bulldog Haven NW,1,20,3,1,12
245027,Bulldog Haven NW,1,20,3,1,12
245027,Bulldog Haven NW,1,20,3,1,12
245027,Bulldog Haven NW,1,20,6,1,12
245027,Bulldog Haven NW,1,20,6,1,12
245007,A Way For a Stray Rescue,3,20,6,0,12
245007,A Way For a Stray Rescue,3,20,5,1,12
245007,A Way For a Stray Rescue,3,20,3,0,12
245007,A Way For a Stray Rescue,3,20,5,0,12
245007,A Way For a Stray Rescue,3,20,3,0,12
245007,A Way For a Stray Rescue,3,20,5,0,12
245007,A Way For a Stray Rescue,3,20,1,0,12
245007,A Way For a Stray Rescue,3,20,5,0,12
245007,A Way For a Stray Rescue,3,20,5,0,12
245007,A Way For a Stray Rescue,3,20,6,1,12
245007,A Way For a Stray Rescue,3,20,6,0,12
234743,St. Louis English Bulldog Rescue,2,20,6,1,12
245007,A Way For a Stray Rescue,3,20,5,0,12
81229,Project I Belong,1,20,5,0,12
234746,The REAL Bark,1,20,5,1,12
234746,The REAL Bark,1,20,5,1,12
234746,The REAL Bark,1,20,3,1,12
234746,The REAL Bark,1,20,5,1,12
234746,The REAL Bark,1,20,5,1,12
234746,The REAL Bark,1,20,5,0,12
221746,"Wichita Pug Rescue, Inc.",2,20,5,0,12
221746,"Wichita Pug Rescue, Inc.",2,20,6,1,12
221746,"Wichita Pug Rescue, Inc.",2,20,1,1,12
234746,The REAL Bark,1,20,5,1,12
245007,A Way For a Stray Rescue,3,20,5,0,12
245007,A Way For a Stray Rescue,3,20,5,0,12
245007,A Way For a Stray Rescue,3,20,5,0,12
245007,A Way For a Stray Rescue,3,20,5,1,12
234746,The REAL Bark,1,20,5,1,12
234746,The REAL Bark,1,20,6,0,12
234746,The REAL Bark,1,20,5,0,12
234746,The REAL Bark,1,20,5,0,12
234743,St. Louis English Bulldog Rescue,2,20,3,1,12
234746,The REAL Bark,1,20,6,0,12
234746,The REAL Bark,1,20,6,0,12
234746,The REAL Bark,1,20,5,0,12
234746,The REAL Bark,1,20,5,0,12
234746,The REAL Bark,1,20,6,1,12
234746,The REAL Bark,1,20,2,1,12
221746,"Wichita Pug Rescue, Inc.",2,20,3,1,12
234743,St. Louis English Bulldog Rescue,2,20,6,1,12
234743,St. Louis English Bulldog Rescue,2,20,1,0,12
234737,St. Louis English Bulldog Rescue,2,20,6,1,12
234737,St. Louis English Bulldog Rescue,2,20,5,0,12
234737,St. Louis English Bulldog Rescue,2,20,5,1,12
234737,St. Louis English Bulldog Rescue,2,20,5,1,12
221746,"Wichita Pug Rescue, Inc.",2,20,6,1,12
221746,"Wichita Pug Rescue, Inc.",2,20,3,0,12
81633,The REAL Bark,1,20,6,1,12
221741,Southern California Bulldog Rescue,1,20,3,0,12
138172,Feline Friends of Ruff Love Rescue,3,20,5,0,12
221741,Southern California Bulldog Rescue,1,20,5,1,12
221741,Southern California Bulldog Rescue,1,20,6,1,12
138172,Feline Friends of Ruff Love Rescue,3,20,5,1,12
138172,Feline Friends of Ruff Love Rescue,3,20,5,1,12
138172,Feline Friends of Ruff Love Rescue,3,20,5,1,12
138172,Feline Friends of Ruff Love Rescue,3,20,5,1,12
138172,Feline Friends of Ruff Love Rescue,3,20,3,0,12
138172,Feline Friends of Ruff Love Rescue,3,20,5,0,12
234725,Bulldog Haven NW,1,20,5,1,12
138172,Feline Friends of Ruff Love Rescue,3,20,5,0,12
138172,Feline Friends of Ruff Love Rescue,3,20,5,0,12
138172,Feline Friends of Ruff Love Rescue,3,20,5,0,12
138172,Feline Friends of Ruff Love Rescue,3,20,5,0,12
195895,Southern California Bulldog Rescue,1,20,6,1,12
138172,Feline Friends of Ruff Love Rescue,3,20,5,0,12
221742,Southern California Bulldog Rescue,1,20,5,0,12
195895,Southern California Bulldog Rescue,1,20,6,1,12
195895,Southern California Bulldog Rescue,1,20,6,1,12
195895,Southern California Bulldog Rescue,1,20,5,1,12
195895,Southern California Bulldog Rescue,1,20,5,1,12
138172,Feline Friends of Ruff Love Rescue,3,20,5,0,12
195895,Southern California Bulldog Rescue,1,20,3,1,12
195895,Southern California Bulldog Rescue,1,20,5,1,12
195895,Southern California Bulldog Rescue,1,20,5,1,12
195895,Southern California Bulldog Rescue,1,20,5,1,12
195895,Southern California Bulldog Rescue,1,20,6,1,12
138172,Feline Friends of Ruff Love Rescue,3,20,5,1,12
195895,Southern California Bulldog Rescue,1,20,5,1,12
138172,Feline Friends of Ruff Love Rescue,3,20,6,0,12
234725,Bulldog Haven NW,1,20,5,1,12
221744,Bulldog Haven NW,1,20,6,1,12
221744,Bulldog Haven NW,1,20,3,1,12
81555,"Georgia Animal Rescue & Defence, Inc- GARD",3,20,6,1,12
221741,Southern California Bulldog Rescue,1,20,5,1,12
40410,"Mostly Muttz Rescue, Inc.",4,20,5,0,12
221741,Southern California Bulldog Rescue,1,20,5,1,12
221741,Southern California Bulldog Rescue,1,20,6,1,12
221741,Southern California Bulldog Rescue,1,20,5,1,12
221741,Southern California Bulldog Rescue,1,20,5,1,12
221741,Southern California Bulldog Rescue,1,20,5,0,12
221741,Southern California Bulldog Rescue,1,20,5,1,12
221741,Southern California Bulldog Rescue,1,20,6,1,12
40410,"Mostly Muttz Rescue, Inc.",4,20,5,0,12
40410,"Mostly Muttz Rescue, Inc.",4,20,5,0,12
40410,"Mostly Muttz Rescue, Inc.",4,20,3,0,12
40410,"Mostly Muttz Rescue, Inc.",4,20,6,0,12
40410,"Mostly Muttz Rescue, Inc.",4,20,5,0,12
40410,"Mostly Muttz Rescue, Inc.",4,20,6,1,12
40410,"Mostly Muttz Rescue, Inc.",4,20,5,0,12
221744,Bulldog Haven NW,1,20,5,1,12
138103,St. Louis English Bulldog Rescue,2,20,6,1,12
221736,Bulldog Haven NW,1,20,6,1,12
195895,Southern California Bulldog Rescue,1,20,6,1,12
81529,Long Beach Animal Care Services,1,20,5,0,12
195895,Southern California Bulldog Rescue,1,20,5,0,12
195895,Southern California Bulldog Rescue,1,20,5,1,12
195895,Southern California Bulldog Rescue,1,20,5,0,12
195895,Southern California Bulldog Rescue,1,20,5,0,12
195895,Southern California Bulldog Rescue,1,20,5,1,12
195895,Southern California Bulldog Rescue,1,20,3,1,12
195895,Southern California Bulldog Rescue,1,20,6,1,12
195895,Southern California Bulldog Rescue,1,20,6,1,12
195895,Southern California Bulldog Rescue,1,20,1,1,12
195895,Southern California Bulldog Rescue,1,20,5,1,12
195895,Southern California Bulldog Rescue,1,20,5,0,12
195895,Southern California Bulldog Rescue,1,20,5,1,12
195895,Southern California Bulldog Rescue,1,20,5,1,12
138075,The Hermitage No-Kill Cat Shelter,1,20,6,1,12
139262,Southern Souls Rescue,3,20,6,0,12
139262,Southern Souls Rescue,3,20,6,0,12
139262,Southern Souls Rescue,3,20,5,0,12
139262,Southern Souls Rescue,3,20,6,1,12
139262,Southern Souls Rescue,3,20,5,0,12
139262,Southern Souls Rescue,3,20,5,1,12
139262,Southern Souls Rescue,3,20,5,1,12
139262,Southern Souls Rescue,3,20,5,1,12
139262,Southern Souls Rescue,3,20,3,1,12
139262,Southern Souls Rescue,3,20,5,1,12
154252,Utah Valley Animal Rescue,1,20,5,0,12
154252,Utah Valley Animal Rescue,1,20,6,1,12
154252,Utah Valley Animal Rescue,1,20,5,0,12
168463,Southern California Bulldog Rescue,1,20,6,0,12
168463,Southern California Bulldog Rescue,1,20,3,0,12
168463,Southern California Bulldog Rescue,1,20,5,0,12
168463,Southern California Bulldog Rescue,1,20,5,1,12
168463,Southern California Bulldog Rescue,1,20,5,0,12
171558,"R U 4 Me Pet Rescue, Inc.",3,20,6,1,12
168463,Southern California Bulldog Rescue,1,20,6,0,12
168463,Southern California Bulldog Rescue,1,20,6,0,12
168463,Southern California Bulldog Rescue,1,20,5,0,12
168463,Southern California Bulldog Rescue,1,20,6,1,12
168463,Southern California Bulldog Rescue,1,20,6,0,12
171558,"R U 4 Me Pet Rescue, Inc.",3,20,6,1,12
81518,Releashed Rescue,3,20,3,1,12
168463,Southern California Bulldog Rescue,1,20,5,1,12
168463,Southern California Bulldog Rescue,1,20,6,0,12
81633,The REAL Bark,1,20,6,0,12
148036,Saving Our Companion Animals - Fort Bend County,3,20,5,1,12
148036,Saving Our Companion Animals - Fort Bend County,3,20,3,0,12
148036,Saving Our Companion Animals - Fort Bend County,3,20,5,0,12
148036,Saving Our Companion Animals - Fort Bend County,3,20,5,1,12
148036,Saving Our Companion Animals - Fort Bend County,3,20,5,1,12
148036,Saving Our Companion Animals - Fort Bend County,3,20,5,1,12
148036,Saving Our Companion Animals - Fort Bend County,3,20,5,0,12
148036,Saving Our Companion Animals - Fort Bend County,3,20,3,0,12
138103,St. Louis English Bulldog Rescue,2,20,5,1,12
138116,A Way For a Stray Rescue,3,20,5,1,12
138116,A Way For a Stray Rescue,3,20,5,1,12
138116,A Way For a Stray Rescue,3,20,6,0,12
138116,A Way For a Stray Rescue,3,20,3,0,12
81571,Long Beach Animal Care Services,1,20,1,1,12
138116,A Way For a Stray Rescue,3,20,6,1,12
138116,A Way For a Stray Rescue,3,20,3,0,12
138175,Pflugerville Pets Alive!,3,20,3,1,12
138175,Pflugerville Pets Alive!,3,20,1,1,12
138174,Pima County Animal Care Center,1,20,6,1,12
138174,Pima County Animal Care Center,1,20,6,0,12
138082,Pflugerville Pets Alive!,3,20,3,0,12
81633,The REAL Bark,1,20,3,1,12
81654,Southern Souls Rescue,3,20,5,1,12
80999,Murray County Humane Society,3,20,6,1,12
138103,St. Louis English Bulldog Rescue,2,20,5,1,12
138104,Southern California Bulldog Rescue,1,20,3,0,12
138103,St. Louis English Bulldog Rescue,2,20,5,1,12
138103,St. Louis English Bulldog Rescue,2,20,5,1,12
138103,St. Louis English Bulldog Rescue,2,20,1,1,12
138103,St. Louis English Bulldog Rescue,2,20,6,0,12
138104,Southern California Bulldog Rescue,1,20,5,0,12
138104,Southern California Bulldog Rescue,1,20,5,1,12
138103,St. Louis English Bulldog Rescue,2,20,5,1,12
138103,St. Louis English Bulldog Rescue,2,20,6,1,12
138103,St. Louis English Bulldog Rescue,2,20,6,1,12
81656,Cooper's Chance Animal Rescue,1,20,6,1,12
81656,Cooper's Chance Animal Rescue,1,20,5,1,12
81656,Cooper's Chance Animal Rescue,1,20,5,0,12
81656,Cooper's Chance Animal Rescue,1,20,5,0,12
81656,Cooper's Chance Animal Rescue,1,20,6,0,12
81656,Cooper's Chance Animal Rescue,1,20,6,0,12
81654,Southern Souls Rescue,3,20,3,0,12
81082,West Coast Animal Rescue,1,20,6,0,12
81654,Southern Souls Rescue,3,20,6,0,12
81654,Southern Souls Rescue,3,20,1,0,12
81654,Southern Souls Rescue,3,20,5,0,12
81654,Southern Souls Rescue,3,20,6,0,12
81654,Southern Souls Rescue,3,20,5,1,12
81654,Southern Souls Rescue,3,20,5,0,12
80988,Pflugerville Pets Alive!,3,20,1,0,12
80833,WAGS Pet Adoption,1,20,1,0,12
81637,Southern Souls Rescue,3,20,8,0,12
81649,No Kill Kern,1,20,8,0,12
81649,No Kill Kern,1,20,8,0,12
81637,Southern Souls Rescue,3,20,8,0,12
81637,Southern Souls Rescue,3,20,8,1,12
81637,Southern Souls Rescue,3,20,8,1,12
81637,Southern Souls Rescue,3,20,8,0,12
80948,Don't Bully Me Rescue,3,20,8,0,12
81637,Southern Souls Rescue,3,20,8,0,12
81534,Don't Bully Me Rescue,3,20,8,1,12
81534,Don't Bully Me Rescue,3,20,8,1,12
81534,Don't Bully Me Rescue,3,20,8,0,12
81534,Don't Bully Me Rescue,3,20,8,0,12
81534,Don't Bully Me Rescue,3,20,8,1,12
81534,Don't Bully Me Rescue,3,20,8,0,12
81534,Don't Bully Me Rescue,3,20,8,0,12
81534,Don't Bully Me Rescue,3,20,8,0,12
81581,Ruff Love Rescue,3,20,8,1,12
81581,Ruff Love Rescue,3,20,8,1,12
81581,Ruff Love Rescue,3,20,8,1,12
81581,Ruff Love Rescue,3,20,8,1,12
81581,Ruff Love Rescue,3,20,8,1,12
81581,Ruff Love Rescue,3,20,8,1,12
81581,Ruff Love Rescue,3,20,8,0,12
81581,Ruff Love Rescue,3,20,8,1,12
81581,Ruff Love Rescue,3,20,8,0,12
81531,"Friends of the Shelter - Davidson County NC Inc ""Gingers Fund""",3,20,8,1,12
81581,Ruff Love Rescue,3,20,8,0,12
81533,"Friends of the Shelter - Davidson County NC Inc ""Gingers Fund""",3,20,8,0,12
81581,Ruff Love Rescue,3,20,8,0,12
81581,Ruff Love Rescue,3,20,8,0,12
81581,Ruff Love Rescue,3,20,8,0,12
81581,Ruff Love Rescue,3,20,8,0,12
81581,Ruff Love Rescue,3,20,8,0,12
81531,"Friends of the Shelter - Davidson County NC Inc ""Gingers Fund""",3,20,8,0,12
81531,"Friends of the Shelter - Davidson County NC Inc ""Gingers Fund""",3,20,8,0,12
81531,"Friends of the Shelter - Davidson County NC Inc ""Gingers Fund""",3,20,8,0,12
81531,"Friends of the Shelter - Davidson County NC Inc ""Gingers Fund""",3,20,8,0,12
81531,"Friends of the Shelter - Davidson County NC Inc ""Gingers Fund""",3,20,8,0,12
81531,"Friends of the Shelter - Davidson County NC Inc ""Gingers Fund""",3,20,8,0,12
81531,"Friends of the Shelter - Davidson County NC Inc ""Gingers Fund""",3,20,8,0,12
81531,"Friends of the Shelter - Davidson County NC Inc ""Gingers Fund""",3,20,8,0,12
81531,"Friends of the Shelter - Davidson County NC Inc ""Gingers Fund""",3,20,8,0,12
81531,"Friends of the Shelter - Davidson County NC Inc ""Gingers Fund""",3,20,8,1,12
81531,"Friends of the Shelter - Davidson County NC Inc ""Gingers Fund""",3,20,8,0,12
81545,"Leashes of Love, Inc.",1,20,8,0,12
81531,"Friends of the Shelter - Davidson County NC Inc ""Gingers Fund""",3,20,8,1,12
81531,"Friends of the Shelter - Davidson County NC Inc ""Gingers Fund""",3,20,8,1,12
81545,"Leashes of Love, Inc.",1,20,8,1,12
81545,"Leashes of Love, Inc.",1,20,8,0,12
81545,"Leashes of Love, Inc.",1,20,8,0,12
81545,"Leashes of Love, Inc.",1,20,8,0,12
81545,"Leashes of Love, Inc.",1,20,8,1,12
81577,Southern California Bulldog Rescue,1,20,8,1,12
81577,Southern California Bulldog Rescue,1,20,8,1,12
80987,Life Savers Animal Rescue,1,20,8,1,12
81577,Southern California Bulldog Rescue,1,20,8,1,12
